transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,channel,category,description,is_debit
TXN001506,ACC00318,CUST0022,2024-05-30,800.44,PAYMENT,ONLINE,TRANSFER,Transaction 1506,True
TXN001507,ACC00164,CUST0043,2024-01-11,6981.06,FEE,ONLINE,ENTERTAINMENT,Transaction 1507,False
TXN001508,ACC00164,CUST0043,2024-07-12,3581.77,PAYMENT,ATM,UTILITIES,Transaction 1508,False
TXN001509,ACC00251,CUST0164,2023-10-04,5459.62,WITHDRAWAL,BRANCH,ENTERTAINMENT,Transaction 1509,True
TXN001510,ACC00022,CUST0128,2023-12-24,4097.91,PAYMENT,ATM,OTHER,Transaction 1510,False
TXN001511,ACC00238,CUST0177,2024-08-09,4522.31,WITHDRAWAL,MOBILE,UTILITIES,Transaction 1511,True
TXN001512,ACC00072,CUST0171,2023-10-11,3815.19,WITHDRAWAL,MOBILE,GROCERIES,Transaction 1512,True
TXN001513,ACC00223,CUST0026,2022-12-20,1511.24,WITHDRAWAL,BRANCH,SALARY,Transaction 1513,True
TXN001514,ACC00201,CUST0115,2024-08-25,1499.85,TRANSFER,BRANCH,SALARY,Transaction 1514,False
TXN001515,ACC00201,CUST0115,2022-11-21,3035.92,FEE,ATM,RENT,Transaction 1515,True
TXN001516,ACC00250,CUST0002,2024-10-19,4329.13,WITHDRAWAL,MOBILE,TRANSFER,Transaction 1516,True
TXN001517,ACC00181,CUST0039,2022-08-06,669.99,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 1517,False
TXN001518,ACC00073,CUST0181,2023-04-27,5188.11,PAYMENT,BRANCH,UTILITIES,Transaction 1518,False
TXN001519,ACC00007,CUST0048,2023-09-23,6315.45,TRANSFER,ATM,TRANSFER,Transaction 1519,False
TXN001520,ACC00314,CUST0076,2022-09-07,5991.56,FEE,ATM,GROCERIES,Transaction 1520,False
TXN001521,ACC00066,CUST0004,2024-01-27,5653.71,PAYMENT,ONLINE,SALARY,Transaction 1521,False
TXN001522,ACC00190,CUST0016,2024-05-04,2461.85,TRANSFER,BRANCH,OTHER,Transaction 1522,False
TXN001523,ACC00325,CUST0057,2024-09-02,7868.27,FEE,ATM,ENTERTAINMENT,Transaction 1523,False
TXN001524,ACC00100,CUST0162,2022-09-18,9654.77,FEE,BRANCH,TRANSFER,Transaction 1524,True
TXN001525,ACC00128,CUST0093,2024-09-27,5633.42,DEPOSIT,ATM,ENTERTAINMENT,Transaction 1525,True
TXN001526,ACC00197,CUST0034,2022-10-31,6236.45,DEPOSIT,WIRE,UTILITIES,Transaction 1526,False
TXN001527,ACC00309,CUST0050,2023-06-29,670.19,PAYMENT,BRANCH,OTHER,Transaction 1527,False
TXN001528,ACC00074,CUST0138,2024-01-16,8477.88,DEPOSIT,MOBILE,RENT,Transaction 1528,True
TXN001529,ACC00325,CUST0057,2022-01-07,3272.82,FEE,MOBILE,ENTERTAINMENT,Transaction 1529,True
TXN001530,ACC00140,CUST0081,2023-10-18,4847.49,TRANSFER,WIRE,ENTERTAINMENT,Transaction 1530,True
TXN001531,ACC00331,CUST0168,2023-01-21,9577.3,FEE,WIRE,SALARY,Transaction 1531,False
TXN001532,ACC00032,CUST0044,2023-02-04,5235.5,FEE,ATM,RENT,Transaction 1532,False
TXN001533,ACC00217,CUST0082,2022-01-23,2982.47,WITHDRAWAL,BRANCH,GROCERIES,Transaction 1533,True
TXN001534,ACC00015,CUST0128,2024-05-13,788.02,PAYMENT,BRANCH,UTILITIES,Transaction 1534,False
TXN001535,ACC00285,CUST0172,2022-11-18,5938.86,TRANSFER,ONLINE,GROCERIES,Transaction 1535,False
TXN001536,ACC00142,CUST0126,2023-02-10,7063.26,PAYMENT,ATM,RENT,Transaction 1536,True
TXN001537,ACC00166,CUST0036,2022-02-04,1240.03,TRANSFER,WIRE,UTILITIES,Transaction 1537,False
TXN001538,ACC00073,CUST0181,2023-10-08,8318.21,PAYMENT,WIRE,SALARY,Transaction 1538,False
TXN001539,ACC00331,CUST0168,2023-10-26,3955.98,TRANSFER,WIRE,OTHER,Transaction 1539,True
TXN001540,ACC00330,CUST0018,2023-08-03,3240.82,FEE,ONLINE,ENTERTAINMENT,Transaction 1540,True
TXN001541,ACC00068,CUST0064,2024-10-14,639.72,DEPOSIT,BRANCH,RENT,Transaction 1541,True
TXN001542,ACC00268,CUST0043,2022-12-01,9401.29,WITHDRAWAL,ONLINE,OTHER,Transaction 1542,False
TXN001543,ACC00183,CUST0133,2023-11-24,812.51,TRANSFER,ONLINE,UTILITIES,Transaction 1543,False
TXN001544,ACC00280,CUST0088,2022-05-08,5247.27,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 1544,True
TXN001545,ACC00107,CUST0059,2024-07-07,1591.45,TRANSFER,BRANCH,RENT,Transaction 1545,True
TXN001546,ACC00331,CUST0168,2022-02-19,525.78,WITHDRAWAL,MOBILE,SALARY,Transaction 1546,True
TXN001547,ACC00113,CUST0097,2023-04-22,9499.71,WITHDRAWAL,WIRE,GROCERIES,Transaction 1547,False
TXN001548,ACC00199,CUST0085,2024-03-21,193.54,TRANSFER,MOBILE,SALARY,Transaction 1548,False
TXN001549,ACC00282,CUST0152,2022-05-20,402.26,FEE,ONLINE,RENT,Transaction 1549,True
TXN001550,ACC00299,CUST0156,2024-10-03,72.52,DEPOSIT,WIRE,GROCERIES,Transaction 1550,True
TXN001551,ACC00204,CUST0145,2023-03-12,1523.41,DEPOSIT,WIRE,GROCERIES,Transaction 1551,False
TXN001552,ACC00285,CUST0172,2024-02-06,5109.29,WITHDRAWAL,BRANCH,OTHER,Transaction 1552,False
TXN001553,ACC00172,CUST0102,2023-02-05,3271.25,TRANSFER,MOBILE,SALARY,Transaction 1553,False
TXN001554,ACC00232,CUST0194,2022-03-01,4455.99,FEE,MOBILE,RENT,Transaction 1554,True
TXN001555,ACC00058,CUST0179,2022-03-27,3875.13,DEPOSIT,BRANCH,RENT,Transaction 1555,False
TXN001556,ACC00346,CUST0093,2023-03-15,8866.63,TRANSFER,ATM,UTILITIES,Transaction 1556,True
TXN001557,ACC00332,CUST0158,2023-04-16,5668.9,TRANSFER,BRANCH,ENTERTAINMENT,Transaction 1557,True
TXN001558,ACC00159,CUST0071,2022-01-26,2165.02,WITHDRAWAL,ATM,RENT,Transaction 1558,False
TXN001559,ACC00199,CUST0085,2023-11-02,4579.39,PAYMENT,WIRE,OTHER,Transaction 1559,True
TXN001560,ACC00252,CUST0196,2024-09-10,5608.74,TRANSFER,BRANCH,SALARY,Transaction 1560,True
TXN001561,ACC00001,CUST0129,2022-03-05,6193.15,DEPOSIT,ATM,SALARY,Transaction 1561,False
TXN001562,ACC00228,CUST0012,2024-02-21,7287.75,WITHDRAWAL,ONLINE,SALARY,Transaction 1562,False
TXN001563,ACC00111,CUST0089,2023-01-26,9709.43,TRANSFER,ONLINE,GROCERIES,Transaction 1563,False
TXN001564,ACC00335,CUST0045,2022-02-15,2975.4,DEPOSIT,ONLINE,GROCERIES,Transaction 1564,True
TXN001565,ACC00135,CUST0110,2024-07-24,9301.33,WITHDRAWAL,ONLINE,TRANSFER,Transaction 1565,True
TXN001566,ACC00244,CUST0119,2022-12-24,144.43,DEPOSIT,BRANCH,UTILITIES,Transaction 1566,False
TXN001567,ACC00139,CUST0090,2022-02-16,7029.06,PAYMENT,ONLINE,TRANSFER,Transaction 1567,True
TXN001568,ACC00111,CUST0089,2022-05-14,3975.99,PAYMENT,ONLINE,SALARY,Transaction 1568,False
TXN001569,ACC00222,CUST0158,2024-08-11,4124.83,DEPOSIT,WIRE,SALARY,Transaction 1569,True
TXN001570,ACC00144,CUST0107,2023-07-31,7188.99,WITHDRAWAL,ATM,SALARY,Transaction 1570,False
TXN001571,ACC00097,CUST0051,2023-04-26,6897.06,DEPOSIT,ONLINE,OTHER,Transaction 1571,False
TXN001572,ACC00287,CUST0130,2024-09-27,7919.85,DEPOSIT,ATM,GROCERIES,Transaction 1572,True
TXN001573,ACC00307,CUST0100,2024-01-23,4563.12,PAYMENT,WIRE,RENT,Transaction 1573,False
TXN001574,ACC00338,CUST0058,2024-01-31,7262.26,FEE,BRANCH,GROCERIES,Transaction 1574,False
TXN001575,ACC00209,CUST0049,2022-12-23,5802.54,TRANSFER,MOBILE,GROCERIES,Transaction 1575,False
TXN001576,ACC00076,CUST0079,2024-10-09,6757.43,PAYMENT,ATM,UTILITIES,Transaction 1576,True
TXN001577,ACC00309,CUST0050,2023-06-03,8847.84,TRANSFER,ATM,TRANSFER,Transaction 1577,False
TXN001578,ACC00231,CUST0021,2022-12-03,8897.52,TRANSFER,WIRE,OTHER,Transaction 1578,True
TXN001579,ACC00307,CUST0100,2023-12-01,5402.57,WITHDRAWAL,WIRE,RENT,Transaction 1579,True
TXN001580,ACC00203,CUST0140,2022-06-17,8234.61,DEPOSIT,WIRE,ENTERTAINMENT,Transaction 1580,True
TXN001581,ACC00267,CUST0087,2022-08-01,5755.07,TRANSFER,WIRE,TRANSFER,Transaction 1581,True
TXN001582,ACC00117,CUST0024,2023-11-17,4892.31,TRANSFER,ATM,ENTERTAINMENT,Transaction 1582,False
TXN001583,ACC00268,CUST0043,2024-03-15,2191.5,TRANSFER,MOBILE,TRANSFER,Transaction 1583,True
TXN001584,ACC00116,CUST0048,2024-07-18,1557.86,WITHDRAWAL,ONLINE,OTHER,Transaction 1584,True
TXN001585,ACC00254,CUST0189,2022-10-23,9158.52,TRANSFER,BRANCH,OTHER,Transaction 1585,False
TXN001586,ACC00156,CUST0083,2023-03-05,5420.13,DEPOSIT,BRANCH,SALARY,Transaction 1586,True
TXN001587,ACC00016,CUST0047,2023-08-29,1211.63,WITHDRAWAL,ONLINE,SALARY,Transaction 1587,False
TXN001588,ACC00232,CUST0194,2022-09-01,4219.75,TRANSFER,MOBILE,SALARY,Transaction 1588,False
TXN001589,ACC00176,CUST0180,2024-03-05,3749.78,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 1589,False
TXN001590,ACC00326,CUST0187,2022-03-27,6791.5,DEPOSIT,MOBILE,GROCERIES,Transaction 1590,False
TXN001591,ACC00016,CUST0047,2023-06-08,7006.61,PAYMENT,WIRE,OTHER,Transaction 1591,True
TXN001592,ACC00217,CUST0082,2023-12-20,9491.27,PAYMENT,ONLINE,UTILITIES,Transaction 1592,True
TXN001593,ACC00250,CUST0002,2022-06-27,4749.24,FEE,ONLINE,SALARY,Transaction 1593,True
TXN001594,ACC00324,CUST0078,2022-07-12,4547.41,TRANSFER,BRANCH,ENTERTAINMENT,Transaction 1594,False
TXN001595,ACC00018,CUST0015,2023-10-24,3098.83,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 1595,False
TXN001596,ACC00049,CUST0168,2022-01-22,6838.55,FEE,ONLINE,ENTERTAINMENT,Transaction 1596,False
TXN001597,ACC00036,CUST0053,2024-10-25,1813.15,TRANSFER,WIRE,UTILITIES,Transaction 1597,True
TXN001598,ACC00130,CUST0131,2022-08-29,6982.47,PAYMENT,BRANCH,UTILITIES,Transaction 1598,False
TXN001599,ACC00084,CUST0012,2022-03-23,2903.58,TRANSFER,MOBILE,SALARY,Transaction 1599,True
TXN001600,ACC00040,CUST0130,2023-02-12,4821.98,WITHDRAWAL,ONLINE,UTILITIES,Transaction 1600,True
TXN001601,ACC00193,CUST0198,2022-03-31,3023.46,WITHDRAWAL,ATM,OTHER,Transaction 1601,False
TXN001602,ACC00118,CUST0044,2024-06-29,8084.38,DEPOSIT,ONLINE,RENT,Transaction 1602,True
TXN001603,ACC00068,CUST0064,2022-02-18,4381.53,TRANSFER,MOBILE,SALARY,Transaction 1603,False
TXN001604,ACC00326,CUST0187,2022-08-06,4186.83,DEPOSIT,ATM,UTILITIES,Transaction 1604,False
TXN001605,ACC00035,CUST0176,2022-05-14,873.34,TRANSFER,MOBILE,UTILITIES,Transaction 1605,True
TXN001606,ACC00071,CUST0035,2022-09-05,242.07,DEPOSIT,WIRE,RENT,Transaction 1606,True
TXN001607,ACC00229,CUST0179,2024-02-04,5574.13,PAYMENT,ONLINE,OTHER,Transaction 1607,True
TXN001608,ACC00299,CUST0156,2024-04-26,1159.38,DEPOSIT,BRANCH,RENT,Transaction 1608,True
TXN001609,ACC00154,CUST0072,2022-09-30,7466.67,PAYMENT,ONLINE,GROCERIES,Transaction 1609,True
TXN001610,ACC00262,CUST0002,2022-01-25,1128.41,TRANSFER,WIRE,ENTERTAINMENT,Transaction 1610,True
TXN001611,ACC00156,CUST0083,2022-10-08,3195.97,WITHDRAWAL,MOBILE,OTHER,Transaction 1611,True
TXN001612,ACC00097,CUST0051,2024-08-30,4783.28,WITHDRAWAL,ONLINE,RENT,Transaction 1612,False
TXN001613,ACC00284,CUST0081,2022-05-26,1461.98,WITHDRAWAL,WIRE,RENT,Transaction 1613,True
TXN001614,ACC00245,CUST0046,2024-11-17,9898.68,DEPOSIT,WIRE,RENT,Transaction 1614,True
TXN001615,ACC00321,CUST0065,2024-04-26,8397.87,TRANSFER,BRANCH,OTHER,Transaction 1615,False
TXN001616,ACC00209,CUST0049,2022-05-03,7523.96,DEPOSIT,ATM,OTHER,Transaction 1616,False
TXN001617,ACC00015,CUST0128,2023-01-30,6716.89,TRANSFER,MOBILE,UTILITIES,Transaction 1617,True
TXN001618,ACC00066,CUST0004,2024-09-08,6149.34,FEE,MOBILE,TRANSFER,Transaction 1618,True
TXN001619,ACC00124,CUST0145,2024-12-03,2876.99,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1619,True
TXN001620,ACC00214,CUST0151,2022-05-16,5617.31,WITHDRAWAL,ONLINE,GROCERIES,Transaction 1620,False
TXN001621,ACC00202,CUST0141,2023-07-30,4645.61,TRANSFER,ATM,OTHER,Transaction 1621,False
TXN001622,ACC00158,CUST0041,2024-08-20,5114.89,PAYMENT,WIRE,TRANSFER,Transaction 1622,True
TXN001623,ACC00241,CUST0055,2023-11-22,910.79,PAYMENT,ATM,ENTERTAINMENT,Transaction 1623,True
TXN001624,ACC00129,CUST0166,2023-07-04,9341.67,TRANSFER,WIRE,ENTERTAINMENT,Transaction 1624,True
TXN001625,ACC00161,CUST0058,2023-10-26,9072.27,FEE,BRANCH,GROCERIES,Transaction 1625,False
TXN001626,ACC00099,CUST0139,2023-11-18,5177.2,PAYMENT,ATM,GROCERIES,Transaction 1626,False
TXN001627,ACC00343,CUST0097,2023-01-21,7683.37,WITHDRAWAL,ATM,RENT,Transaction 1627,False
TXN001628,ACC00278,CUST0174,2023-10-20,2045.44,PAYMENT,WIRE,ENTERTAINMENT,Transaction 1628,True
TXN001629,ACC00061,CUST0194,2023-08-20,6386.31,WITHDRAWAL,WIRE,OTHER,Transaction 1629,False
TXN001630,ACC00094,CUST0062,2024-10-14,3750.61,PAYMENT,MOBILE,TRANSFER,Transaction 1630,False
TXN001631,ACC00291,CUST0144,2024-07-29,5374.55,WITHDRAWAL,ATM,ENTERTAINMENT,Transaction 1631,True
TXN001632,ACC00130,CUST0131,2022-09-12,9665.17,FEE,MOBILE,SALARY,Transaction 1632,True
TXN001633,ACC00097,CUST0051,2023-06-06,9278.13,PAYMENT,WIRE,ENTERTAINMENT,Transaction 1633,False
TXN001634,ACC00262,CUST0002,2024-05-11,1992.7,DEPOSIT,MOBILE,TRANSFER,Transaction 1634,False
TXN001635,ACC00305,CUST0016,2022-08-10,4764.21,PAYMENT,ATM,SALARY,Transaction 1635,True
TXN001636,ACC00093,CUST0190,2022-09-09,3613.99,DEPOSIT,ONLINE,OTHER,Transaction 1636,True
TXN001637,ACC00143,CUST0125,2022-08-09,5485.36,TRANSFER,BRANCH,OTHER,Transaction 1637,True
TXN001638,ACC00217,CUST0082,2023-02-24,400.33,FEE,ONLINE,SALARY,Transaction 1638,True
TXN001639,ACC00173,CUST0138,2023-07-22,2842.6,WITHDRAWAL,BRANCH,RENT,Transaction 1639,False
TXN001640,ACC00283,CUST0176,2023-12-26,8407.84,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 1640,False
TXN001641,ACC00113,CUST0097,2022-12-18,8057.3,PAYMENT,BRANCH,ENTERTAINMENT,Transaction 1641,True
TXN001642,ACC00083,CUST0005,2022-07-06,5712.83,FEE,ATM,OTHER,Transaction 1642,False
TXN001643,ACC00064,CUST0155,2022-07-15,2462.68,PAYMENT,BRANCH,RENT,Transaction 1643,False
TXN001644,ACC00313,CUST0041,2022-12-06,8918.96,WITHDRAWAL,ATM,SALARY,Transaction 1644,True
TXN001645,ACC00123,CUST0163,2023-09-24,4352.5,FEE,MOBILE,UTILITIES,Transaction 1645,True
TXN001646,ACC00119,CUST0071,2022-07-25,8472.97,PAYMENT,MOBILE,UTILITIES,Transaction 1646,True
TXN001647,ACC00197,CUST0034,2024-02-18,231.24,TRANSFER,BRANCH,TRANSFER,Transaction 1647,False
TXN001648,ACC00224,CUST0077,2024-12-09,3423.55,DEPOSIT,MOBILE,ENTERTAINMENT,Transaction 1648,False
TXN001649,ACC00227,CUST0170,2023-02-25,3730.24,DEPOSIT,WIRE,OTHER,Transaction 1649,False
TXN001650,ACC00087,CUST0110,2024-04-07,2072.1,TRANSFER,ATM,UTILITIES,Transaction 1650,False
TXN001651,ACC00128,CUST0093,2023-08-19,8984.63,PAYMENT,WIRE,UTILITIES,Transaction 1651,True
TXN001652,ACC00289,CUST0147,2023-05-15,6455.13,DEPOSIT,MOBILE,TRANSFER,Transaction 1652,True
TXN001653,ACC00200,CUST0102,2023-12-08,3595.85,DEPOSIT,MOBILE,UTILITIES,Transaction 1653,False
TXN001654,ACC00218,CUST0064,2022-07-03,4374.19,TRANSFER,BRANCH,GROCERIES,Transaction 1654,False
TXN001655,ACC00134,CUST0174,2024-09-07,1581.82,WITHDRAWAL,WIRE,TRANSFER,Transaction 1655,True
TXN001656,ACC00019,CUST0156,2024-02-21,3646.35,WITHDRAWAL,ONLINE,TRANSFER,Transaction 1656,True
TXN001657,ACC00048,CUST0107,2022-04-13,2504.66,FEE,ATM,UTILITIES,Transaction 1657,True
TXN001658,ACC00151,CUST0132,2022-10-18,8585.14,TRANSFER,BRANCH,RENT,Transaction 1658,False
TXN001659,ACC00160,CUST0079,2022-12-08,5205.56,WITHDRAWAL,ONLINE,ENTERTAINMENT,Transaction 1659,True
TXN001660,ACC00294,CUST0184,2022-12-27,2883.14,PAYMENT,MOBILE,RENT,Transaction 1660,True
TXN001661,ACC00009,CUST0092,2023-02-05,6026.74,DEPOSIT,ONLINE,OTHER,Transaction 1661,True
TXN001662,ACC00138,CUST0172,2023-01-02,5340.0,PAYMENT,WIRE,OTHER,Transaction 1662,False
TXN001663,ACC00092,CUST0151,2022-11-09,5337.04,WITHDRAWAL,BRANCH,OTHER,Transaction 1663,True
TXN001664,ACC00167,CUST0177,2022-12-18,7663.73,FEE,ONLINE,ENTERTAINMENT,Transaction 1664,True
TXN001665,ACC00202,CUST0141,2022-10-04,1670.85,PAYMENT,BRANCH,OTHER,Transaction 1665,True
TXN001666,ACC00124,CUST0145,2024-01-23,5739.07,TRANSFER,MOBILE,RENT,Transaction 1666,False
TXN001667,ACC00090,CUST0063,2022-08-14,7134.58,WITHDRAWAL,WIRE,OTHER,Transaction 1667,True
TXN001668,ACC00035,CUST0176,2024-02-12,1359.91,TRANSFER,MOBILE,ENTERTAINMENT,Transaction 1668,False
TXN001669,ACC00347,CUST0123,2024-03-19,5503.61,PAYMENT,WIRE,UTILITIES,Transaction 1669,False
TXN001670,ACC00311,CUST0182,2024-04-09,7516.56,FEE,MOBILE,RENT,Transaction 1670,False
TXN001671,ACC00065,CUST0035,2022-03-16,2069.72,FEE,ATM,OTHER,Transaction 1671,False
TXN001672,ACC00060,CUST0036,2024-04-24,3826.34,TRANSFER,ATM,SALARY,Transaction 1672,False
TXN001673,ACC00250,CUST0002,2023-02-11,7503.36,WITHDRAWAL,MOBILE,OTHER,Transaction 1673,True
TXN001674,ACC00231,CUST0021,2022-10-14,6491.06,TRANSFER,MOBILE,RENT,Transaction 1674,True
TXN001675,ACC00009,CUST0092,2023-04-11,9036.73,TRANSFER,MOBILE,UTILITIES,Transaction 1675,False
TXN001676,ACC00239,CUST0078,2024-01-31,8823.95,PAYMENT,BRANCH,UTILITIES,Transaction 1676,True
TXN001677,ACC00126,CUST0078,2022-10-26,8970.49,DEPOSIT,ATM,GROCERIES,Transaction 1677,True
TXN001678,ACC00180,CUST0131,2024-08-10,9094.01,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 1678,False
TXN001679,ACC00182,CUST0107,2024-11-15,5516.52,DEPOSIT,MOBILE,SALARY,Transaction 1679,False
TXN001680,ACC00170,CUST0034,2023-02-01,3104.11,FEE,BRANCH,SALARY,Transaction 1680,True
TXN001681,ACC00075,CUST0115,2023-07-07,599.81,FEE,BRANCH,TRANSFER,Transaction 1681,False
TXN001682,ACC00013,CUST0193,2024-07-07,4034.72,FEE,MOBILE,GROCERIES,Transaction 1682,False
TXN001683,ACC00146,CUST0030,2024-01-24,510.11,FEE,WIRE,SALARY,Transaction 1683,False
TXN001684,ACC00250,CUST0002,2024-06-06,7636.63,DEPOSIT,WIRE,TRANSFER,Transaction 1684,True
TXN001685,ACC00079,CUST0098,2024-02-13,3302.19,PAYMENT,ATM,RENT,Transaction 1685,True
TXN001686,ACC00101,CUST0171,2022-07-10,6169.13,TRANSFER,MOBILE,RENT,Transaction 1686,True
TXN001687,ACC00023,CUST0074,2023-09-13,122.14,WITHDRAWAL,BRANCH,UTILITIES,Transaction 1687,True
TXN001688,ACC00214,CUST0151,2022-11-07,4269.69,FEE,ATM,RENT,Transaction 1688,True
TXN001689,ACC00034,CUST0008,2022-12-01,8588.55,TRANSFER,MOBILE,OTHER,Transaction 1689,True
TXN001690,ACC00113,CUST0097,2024-08-17,9151.43,WITHDRAWAL,MOBILE,SALARY,Transaction 1690,True
TXN001691,ACC00343,CUST0097,2024-07-30,8117.09,TRANSFER,WIRE,TRANSFER,Transaction 1691,False
TXN001692,ACC00241,CUST0055,2023-06-13,5770.86,FEE,ATM,TRANSFER,Transaction 1692,False
TXN001693,ACC00270,CUST0153,2022-11-15,6677.85,FEE,WIRE,TRANSFER,Transaction 1693,False
TXN001694,ACC00305,CUST0016,2023-05-18,2262.76,DEPOSIT,MOBILE,UTILITIES,Transaction 1694,False
TXN001695,ACC00169,CUST0062,2024-11-08,3006.39,PAYMENT,ONLINE,ENTERTAINMENT,Transaction 1695,False
TXN001696,ACC00132,CUST0088,2022-08-07,8240.87,FEE,BRANCH,OTHER,Transaction 1696,True
TXN001697,ACC00128,CUST0093,2024-08-08,9051.84,DEPOSIT,WIRE,ENTERTAINMENT,Transaction 1697,False
TXN001698,ACC00212,CUST0019,2024-03-29,4193.5,TRANSFER,ATM,SALARY,Transaction 1698,True
TXN001699,ACC00084,CUST0012,2024-09-12,9484.97,DEPOSIT,ATM,SALARY,Transaction 1699,False
TXN001700,ACC00208,CUST0179,2024-06-04,1541.31,PAYMENT,ONLINE,GROCERIES,Transaction 1700,False
TXN001701,ACC00061,CUST0194,2023-09-23,2357.59,PAYMENT,MOBILE,ENTERTAINMENT,Transaction 1701,True
TXN001702,ACC00208,CUST0179,2024-05-30,8494.65,TRANSFER,BRANCH,ENTERTAINMENT,Transaction 1702,True
TXN001703,ACC00173,CUST0138,2022-11-23,5980.22,FEE,MOBILE,OTHER,Transaction 1703,True
TXN001704,ACC00052,CUST0133,2022-06-18,824.02,DEPOSIT,BRANCH,ENTERTAINMENT,Transaction 1704,False
TXN001705,ACC00253,CUST0175,2022-07-09,9343.81,WITHDRAWAL,ONLINE,SALARY,Transaction 1705,False
TXN001706,ACC00091,CUST0049,2022-03-08,1335.7,TRANSFER,ATM,TRANSFER,Transaction 1706,True
TXN001707,ACC00021,CUST0147,2022-12-05,8928.9,TRANSFER,ONLINE,SALARY,Transaction 1707,True
TXN001708,ACC00021,CUST0147,2022-01-01,8214.48,WITHDRAWAL,BRANCH,UTILITIES,Transaction 1708,False
TXN001709,ACC00056,CUST0174,2023-07-02,5934.11,FEE,WIRE,SALARY,Transaction 1709,False
TXN001710,ACC00071,CUST0035,2022-05-14,4623.9,TRANSFER,BRANCH,TRANSFER,Transaction 1710,True
TXN001711,ACC00255,CUST0164,2023-04-04,6890.63,DEPOSIT,MOBILE,OTHER,Transaction 1711,False
TXN001712,ACC00341,CUST0172,2022-11-30,6949.39,PAYMENT,ATM,ENTERTAINMENT,Transaction 1712,False
TXN001713,ACC00151,CUST0132,2024-04-01,4180.28,WITHDRAWAL,ATM,TRANSFER,Transaction 1713,False
TXN001714,ACC00108,CUST0176,2023-05-08,4613.41,WITHDRAWAL,ONLINE,SALARY,Transaction 1714,True
TXN001715,ACC00301,CUST0160,2022-08-30,1477.65,PAYMENT,BRANCH,RENT,Transaction 1715,True
TXN001716,ACC00145,CUST0138,2023-11-13,6877.57,FEE,BRANCH,TRANSFER,Transaction 1716,False
TXN001717,ACC00223,CUST0026,2024-04-19,1227.06,FEE,WIRE,GROCERIES,Transaction 1717,True
TXN001718,ACC00243,CUST0052,2022-03-11,3642.73,PAYMENT,BRANCH,GROCERIES,Transaction 1718,True
TXN001719,ACC00026,CUST0127,2022-03-06,8411.37,TRANSFER,MOBILE,RENT,Transaction 1719,False
TXN001720,ACC00238,CUST0177,2024-03-25,7837.46,TRANSFER,MOBILE,RENT,Transaction 1720,False
TXN001721,ACC00217,CUST0082,2023-10-07,9580.69,FEE,BRANCH,SALARY,Transaction 1721,True
TXN001722,ACC00129,CUST0166,2024-05-01,933.07,TRANSFER,BRANCH,SALARY,Transaction 1722,True
TXN001723,ACC00123,CUST0163,2024-11-16,6039.61,TRANSFER,BRANCH,TRANSFER,Transaction 1723,True
TXN001724,ACC00214,CUST0151,2022-03-20,7708.83,TRANSFER,ATM,OTHER,Transaction 1724,False
TXN001725,ACC00173,CUST0138,2022-01-06,1046.87,FEE,BRANCH,RENT,Transaction 1725,True
TXN001726,ACC00171,CUST0198,2024-10-31,2735.19,PAYMENT,WIRE,ENTERTAINMENT,Transaction 1726,True
TXN001727,ACC00223,CUST0026,2022-03-22,4550.07,FEE,WIRE,GROCERIES,Transaction 1727,False
TXN001728,ACC00023,CUST0074,2023-08-06,3326.72,PAYMENT,WIRE,TRANSFER,Transaction 1728,True
TXN001729,ACC00243,CUST0052,2024-05-04,9290.56,FEE,WIRE,RENT,Transaction 1729,False
TXN001730,ACC00303,CUST0137,2023-04-02,4493.26,TRANSFER,ONLINE,OTHER,Transaction 1730,True
TXN001731,ACC00343,CUST0097,2023-06-05,3948.73,DEPOSIT,WIRE,RENT,Transaction 1731,True
TXN001732,ACC00114,CUST0183,2024-07-09,2390.56,DEPOSIT,MOBILE,SALARY,Transaction 1732,True
TXN001733,ACC00141,CUST0153,2024-05-03,164.42,TRANSFER,WIRE,TRANSFER,Transaction 1733,True
TXN001734,ACC00255,CUST0164,2023-03-14,5341.37,FEE,ATM,OTHER,Transaction 1734,True
TXN001735,ACC00121,CUST0085,2024-03-07,5607.99,TRANSFER,BRANCH,ENTERTAINMENT,Transaction 1735,True
TXN001736,ACC00008,CUST0130,2024-05-29,797.69,WITHDRAWAL,MOBILE,SALARY,Transaction 1736,True
TXN001737,ACC00067,CUST0132,2023-06-13,1691.06,TRANSFER,ATM,UTILITIES,Transaction 1737,True
TXN001738,ACC00219,CUST0108,2023-02-22,7291.89,TRANSFER,ONLINE,OTHER,Transaction 1738,False
TXN001739,ACC00159,CUST0071,2022-05-21,763.18,WITHDRAWAL,ONLINE,OTHER,Transaction 1739,True
TXN001740,ACC00123,CUST0163,2022-05-16,7786.87,TRANSFER,BRANCH,SALARY,Transaction 1740,False
TXN001741,ACC00173,CUST0138,2022-09-06,5005.13,FEE,MOBILE,ENTERTAINMENT,Transaction 1741,True
